Best Prec @1 Accy,Accuracy of Class 0,Accuracy of Class 1,Accuracy of Class 2,Accuracy of Class 3,Accuracy of Class 4,Accuracy of Class 5,Accuracy of Class 6,Accuracy of Class 7,Accuracy of Class 8,Accuracy of Class 9,batch_size,shuffle,learning_rate,reg,momentum,loss_type,save_best,beta,dataset
0.3648351728916168,0.018387552350759506,0.7296748161315918,0.020408162847161293,0.30510106682777405,0.6450216174125671,0.0,,,,,4,True,0.001,0.05,0.9,Focal,True,0.995,BATTERY
0.36835163831710815,0.011450381949543953,0.780409038066864,0.024203822016716003,0.19767442345619202,0.7634854912757874,0.0,,,,,4,True,0.001,0.05,0.9,Focal,True,0.99,BATTERY
0.3995652198791504,0.6159539222717285,0.39750000834465027,0.02998696267604828,0.3528735637664795,0.5433526039123535,0.0,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.999,BATTERY
0.3840000033378601,0.704852819442749,0.28229254484176636,0.026862027123570442,0.4703657031059265,0.26174497604370117,0.0,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.995,BATTERY
0.39347827434539795,0.6430920958518982,0.35333332419395447,0.022164275869727135,0.3655172288417816,0.5183044075965881,0.0,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.99,BATTERY
0.3913043439388275,0.5715460777282715,0.4241666793823242,0.01564537174999714,0.3482758700847626,0.5414258241653442,0.0,,,,,4,True,0.001,0.001,0.95,Focal,True,0.999,BATTERY
0.3898901045322418,0.4860234558582306,0.4835069477558136,0.05639614909887314,0.3729977011680603,0.48746082186698914,0.0,,,,,4,True,0.001,0.001,0.95,Focal,True,0.995,BATTERY
0.38688889145851135,0.6730310320854187,0.3122326731681824,0.029304029420018196,0.4905422329902649,0.26174497604370117,0.0,,,,,4,True,0.001,0.001,0.95,Focal,True,0.99,BATTERY
0.373913049697876,0.38980263471603394,0.5683333277702332,0.002607561880722642,0.31609195470809937,0.5529865026473999,0.0,,,,,4,True,0.001,0.05,0.95,Focal,True,0.999,BATTERY
0.3686666786670685,0.523468554019928,0.43798118829727173,0.006105006206780672,0.4464060664176941,0.29082775115966797,0.0,,,,,4,True,0.001,0.05,0.95,Focal,True,0.995,BATTERY
0.36637362837791443,0.024173028767108917,0.7653390765190125,0.04458598792552948,0.21141649782657623,0.728215754032135,0.0,,,,,4,True,0.001,0.05,0.95,Focal,True,0.99,BATTERY
0.395652174949646,0.6134868264198303,0.35333332419395447,0.035202085971832275,0.3379310369491577,0.6339113712310791,0.0,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.999,BATTERY
0.39782607555389404,0.6019737124443054,0.36916667222976685,0.02737940102815628,0.4011494219303131,0.5491329431533813,0.0,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.995,BATTERY
0.4006521701812744,0.6546052694320679,0.33416667580604553,0.035202085971832275,0.38275861740112305,0.5510597229003906,0.0,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.99,BATTERY
0.4002173840999603,0.5970394611358643,0.36000001430511475,0.03259452432394028,0.44712644815444946,0.5183044075965881,0.0,,,,,4,True,0.001,0.001,0.99,Focal,True,0.999,BATTERY
0.40043479204177856,0.5526315569877625,0.4266666769981384,0.02607562020421028,0.3459770083427429,0.6493256092071533,0.0,,,,,4,True,0.001,0.001,0.99,Focal,True,0.995,BATTERY
0.39032965898513794,0.4625788927078247,0.4392361044883728,0.07840440422296524,0.41533181071281433,0.5282131433486938,0.0,,,,,4,True,0.001,0.001,0.99,Focal,True,0.99,BATTERY
0.36195650696754456,0.4909539520740509,0.46416667103767395,0.01564537174999714,0.23103448748588562,0.5741811394691467,0.0,,,,,4,True,0.001,0.05,0.99,Focal,True,0.999,BATTERY
0.36891305446624756,0.4465460479259491,0.512499988079071,0.02737940102815628,0.25977012515068054,0.5626204013824463,0.0,,,,,4,True,0.001,0.05,0.99,Focal,True,0.995,BATTERY
0.3573912978172302,0.4128289520740509,0.5,0.033898305147886276,0.24712643027305603,0.5799614787101746,0.0,,,,,4,True,0.001,0.05,0.99,Focal,True,0.99,BATTERY
0.2643955945968628,0.007633587811142206,0.08611410111188889,0.03184713423252106,0.28224101662635803,0.8558091521263123,0.0,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.999,BATTERY
0.2534782588481903,0.04024767875671387,0.09546539187431335,0.03826530650258064,0.1979067623615265,0.7358997464179993,0.0,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.995,BATTERY
0.24239130318164825,0.0,0.062437061220407486,0.045045044273138046,0.34044528007507324,0.6885592937469482,0.008695651777088642,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.99,BATTERY
0.2563043534755707,0.011019283905625343,0.08050847798585892,0.018115941435098648,0.32673266530036926,0.7903056144714355,0.0,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.999,BATTERY
0.2480434775352478,0.027522936463356018,0.04803493618965149,0.05815279483795166,0.25700482726097107,0.7627627849578857,0.0,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.995,BATTERY
0.26197803020477295,0.015267175622284412,0.0785791203379631,0.02802547812461853,0.28858351707458496,0.8423236608505249,0.0,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.99,BATTERY
0.25760868191719055,0.00917431153357029,0.07532750815153122,0.014823260717093945,0.308212548494339,0.7787787914276123,0.0,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.999,BATTERY
0.2543478310108185,0.027863776311278343,0.10501193255186081,0.10586734861135483,0.240723118185997,0.6490600109100342,0.018292682245373726,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.995,BATTERY
0.2515217363834381,0.026988636702299118,0.06885593384504318,0.033707864582538605,0.28688523173332214,0.7670513987541199,0.0,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.99,BATTERY
0.3143478333950043,0.03766707330942154,0.41265344619750977,0.05882352963089943,0.4465468227863312,0.5945241451263428,0.0,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.999,BATTERY
0.3052173852920532,0.0291616041213274,0.3729933798313141,0.038823530077934265,0.4664143919944763,0.5984354615211487,0.0,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.995,BATTERY
0.30043476819992065,0.04922279715538025,0.3769911527633667,0.04606741666793823,0.5526819825172424,0.41208791732788086,0.0,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.99,BATTERY
0.3095652163028717,0.06088082864880562,0.3725663721561432,0.04606741666793823,0.6072797179222107,0.3859890103340149,0.0,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.999,BATTERY
0.3050000071525574,0.04922279715538025,0.3486725687980652,0.07415730506181717,0.6053639650344849,0.375,0.0,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.995,BATTERY
0.3026086986064911,0.04274611547589302,0.3601769804954529,0.0348314605653286,0.5967432856559753,0.40934064984321594,0.0,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.99,BATTERY
0.2908695638179779,0.023086270317435265,0.27006611227989197,0.043529409915208817,0.4380321800708771,0.694915235042572,0.0,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.999,BATTERY
0.2745652198791504,0.019430052489042282,0.22389380633831024,0.017977528274059296,0.6245210766792297,0.4491758346557617,0.0,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.995,BATTERY
0.29065218567848206,0.027946537360548973,0.2719546854496002,0.0376470573246479,0.37653738260269165,0.7770534753799438,0.0,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.99,BATTERY
0.37032967805862427,0.06930693238973618,0.7012194991111755,0.06887754797935486,0.274302214384079,0.6569263935089111,0.0,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.999,BATTERY
0.37869566679000854,0.01515151560306549,0.8093220591545105,0.050724636763334274,0.19900989532470703,0.7629083395004272,0.0,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.995,BATTERY
0.372307687997818,0.35355648398399353,0.5915238857269287,0.01256281416863203,0.44410568475723267,0.37931033968925476,0.0,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.99,BATTERY
0.3765217363834381,0.2861842215061188,0.6433333158493042,0.03129074349999428,0.364367812871933,0.5221579670906067,0.0,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.999,BATTERY
0.37173911929130554,0.27302631735801697,0.6608333587646484,0.02607562020421028,0.34022989869117737,0.5183044075965881,0.0,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.995,BATTERY
0.3741304278373718,0.04958677664399147,0.7743644118309021,0.03140096738934517,0.20792078971862793,0.7565858960151672,0.0,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.99,BATTERY
0.3719565272331238,0.00413223123177886,0.7754237055778503,0.007246376946568489,0.21980197727680206,0.7881981134414673,0.0,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.999,BATTERY
0.3726086914539337,0.00826446246355772,0.7722457647323608,0.006038647145032883,0.22871287167072296,0.7829294204711914,0.0,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.995,BATTERY
0.3710869550704956,0.01515151560306549,0.7521186470985413,0.01690821163356304,0.22673267126083374,0.7829294204711914,0.0,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.99,BATTERY
0.3660869598388672,0.03719008341431618,0.6610169410705566,0.06642512232065201,0.2574257552623749,0.7565858960151672,0.0,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.999,BATTERY
0.3624175786972046,0.1631799191236496,0.7078449130058289,0.01005025114864111,0.3953252136707306,0.4662668704986572,0.0,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.995,BATTERY
0.36879122257232666,0.27405858039855957,0.6438232660293579,0.016331657767295837,0.39227643609046936,0.4542728662490845,0.0,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.99,BATTERY
0.36347827315330505,0.07438016682863235,0.5794491767883301,0.06642512232065201,0.2871287167072296,0.7650157809257507,0.0,,,,,8,True,0.001,0.001,0.9,Focal,True,0.999,BATTERY
0.36571428179740906,0.07124681770801544,0.567276656627655,0.0573248416185379,0.26109936833381653,0.8184647560119629,0.0,,,,,8,True,0.001,0.001,0.9,Focal,True,0.995,BATTERY
0.36739131808280945,0.03305784985423088,0.6197034120559692,0.043478261679410934,0.3148514926433563,0.7660695314407349,0.0,,,,,8,True,0.001,0.001,0.9,Focal,True,0.99,BATTERY
0.3597802221775055,0.14644351601600647,0.6925157904624939,0.013819095678627491,0.3648374080657959,0.5382308959960938,0.0,,,,,8,True,0.001,0.05,0.9,Focal,True,0.999,BATTERY
0.358681321144104,0.08472803235054016,0.740306556224823,0.0,0.3973577320575714,0.5082458853721619,0.0,,,,,8,True,0.001,0.05,0.9,Focal,True,0.995,BATTERY
0.3582417666912079,0.11297070980072021,0.7231740355491638,0.0012562813935801387,0.375,0.5247376561164856,0.0,,,,,8,True,0.001,0.05,0.9,Focal,True,0.99,BATTERY
0.37086957693099976,0.3125,0.6141666769981384,0.01564537174999714,0.3701149523258209,0.49132949113845825,0.0,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.999,BATTERY
0.38847824931144714,0.36924341320991516,0.6050000190734863,0.022164275869727135,0.38735631108283997,0.4971098303794861,0.0,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.995,BATTERY
0.36978259682655334,0.3569079041481018,0.5766666531562805,0.024771837517619133,0.3379310369491577,0.5048169493675232,0.0,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.99,BATTERY
0.37717390060424805,0.3190789520740509,0.6333333253860474,0.016949152573943138,0.36666667461395264,0.49132949113845825,0.0,,,,,8,True,0.001,0.001,0.95,Focal,True,0.999,BATTERY
0.37086957693099976,0.31414473056793213,0.6183333396911621,0.01564537174999714,0.34712642431259155,0.5163776278495789,0.0,,,,,8,True,0.001,0.001,0.95,Focal,True,0.995,BATTERY
0.3742857277393341,0.021628499031066895,0.7782561779022217,0.058598726987838745,0.20190274715423584,0.7531120181083679,0.0,,,,,8,True,0.001,0.001,0.95,Focal,True,0.99,BATTERY
0.3685714304447174,0.024205747991800308,0.6885743141174316,0.03291139379143715,0.23674242198467255,0.7561761736869812,0.0,,,,,8,True,0.001,0.05,0.95,Focal,True,0.999,BATTERY
0.36791208386421204,0.015558699145913124,0.6595528721809387,0.02678571455180645,0.2800770103931427,0.7597402334213257,0.0,,,,,8,True,0.001,0.05,0.95,Focal,True,0.995,BATTERY
0.3696703314781189,0.01966717094182968,0.6986855268478394,0.027848102152347565,0.23768939077854156,0.7572502493858337,0.0,,,,,8,True,0.001,0.05,0.95,Focal,True,0.99,BATTERY
0.3839130401611328,0.5345394611358643,0.4074999988079071,0.049543675035238266,0.36666667461395264,0.5202311873435974,0.0,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.999,BATTERY
0.3936956524848938,0.5230262875556946,0.4508333206176758,0.04172099009156227,0.3850574791431427,0.5144508481025696,0.0,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.995,BATTERY
0.39347827434539795,0.49013158679008484,0.4716666638851166,0.05475880205631256,0.40229883790016174,0.49325627088546753,0.0,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.99,BATTERY
0.3878260850906372,0.5197368264198303,0.4233333468437195,0.04693611338734627,0.40229883790016174,0.4971098303794861,0.0,,,,,8,True,0.001,0.001,0.99,Focal,True,0.999,BATTERY
0.3952173888683319,0.5246710777282715,0.4391666650772095,0.03911342844367027,0.39425286650657654,0.539499044418335,0.0,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,BATTERY
0.3947826027870178,0.5633223652839661,0.40833333134651184,0.04432855173945427,0.43103447556495667,0.4470134973526001,0.0,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,BATTERY
0.37021738290786743,0.48766446113586426,0.47333332896232605,0.02868318185210228,0.39540231227874756,0.33911368250846863,0.0,,,,,8,True,0.001,0.05,0.99,Focal,True,0.999,BATTERY
0.36500000953674316,0.4753289520740509,0.4749999940395355,0.02607562020421028,0.38275861740112305,0.3429672420024872,0.0,,,,,8,True,0.001,0.05,0.99,Focal,True,0.995,BATTERY
0.3674725294113159,0.37511271238327026,0.5164930820465088,0.026134800165891647,0.22540046274662018,0.6974921822547913,0.0,,,,,8,True,0.001,0.05,0.99,Focal,True,0.99,BATTERY
0.24043478071689606,0.04683195427060127,0.08580508828163147,0.1557970941066742,0.27029702067375183,0.6206533312797546,0.0,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.999,BATTERY
0.2347826063632965,0.04128440469503403,0.0927947610616684,0.09578107297420502,0.39033815264701843,0.48048049211502075,0.0,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.995,BATTERY
0.24369564652442932,0.06269112974405289,0.042576421052217484,0.052451539784669876,0.33623188734054565,0.6476476192474365,0.0,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.99,BATTERY
0.2413186877965927,0.02544529177248478,0.05274488776922226,0.0993630588054657,0.33826637268066406,0.6545643210411072,0.0,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.999,BATTERY
0.2523913085460663,0.03975535184144974,0.11462882161140442,0.1345496028661728,0.3207729458808899,0.5805805921554565,0.0,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.995,BATTERY
0.2539130449295044,0.04184704273939133,0.12487412244081497,0.06306306272745132,0.3552875816822052,0.616525411605835,0.008695651777088642,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.99,BATTERY
0.239130437374115,0.013761468231678009,0.02947598323225975,0.06271379441022873,0.34879228472709656,0.6486486196517944,0.0,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.999,BATTERY
0.23318681120872498,0.022900763899087906,0.07750269025564194,0.03439490497112274,0.3720930218696594,0.6141079068183899,0.0,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.995,BATTERY
0.24043478071689606,0.03363914415240288,0.06986899673938751,0.08893956989049911,0.41545894742012024,0.5125125050544739,0.0,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.99,BATTERY
0.25608694553375244,0.010703363455832005,0.053493451327085495,0.026225769892334938,0.39516907930374146,0.6906906962394714,0.0,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.999,BATTERY
0.24934782087802887,0.013761468231678009,0.06441047787666321,0.027366019785404205,0.25024154782295227,0.7967967987060547,0.0,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.995,BATTERY
0.25521740317344666,0.036075036972761154,0.110775426030159,0.036036036908626556,0.30333951115608215,0.7245762944221497,0.0,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.99,BATTERY
0.24483516812324524,0.01272264588624239,0.06027987226843834,0.03184713423252106,0.32663848996162415,0.7406638860702515,0.0,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.999,BATTERY
0.2595604360103607,0.015267175622284412,0.06889127939939499,0.053503185510635376,0.3562367856502533,0.7531120181083679,0.0,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.995,BATTERY
0.26260870695114136,0.013761468231678009,0.12227074056863785,0.02166476659476757,0.3391304314136505,0.717717707157135,0.0,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.99,BATTERY
0.24945054948329926,0.009077155962586403,0.026289181783795357,0.07341772317886353,0.3267045319080353,0.7518796920776367,0.0,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.999,BATTERY
0.2481318712234497,0.018154311925172806,0.054600607603788376,0.03164556995034218,0.36174243688583374,0.7046186923980713,0.0,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.995,BATTERY
0.24739129841327667,0.015290520153939724,0.043668121099472046,0.02166476659476757,0.38840579986572266,0.6676676869392395,0.0,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.99,BATTERY
0.35692307353019714,0.21338912844657898,0.6293958425521851,0.02638190984725952,0.3130081295967102,0.5892053842544556,0.0,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.999,BATTERY
0.3613043427467346,0.143782377243042,0.6557522416114807,0.010112359188497066,0.43773946166038513,0.47252747416496277,0.0,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.995,BATTERY
0.35173913836479187,0.11300121247768402,0.6959395408630371,0.061176471412181854,0.2838221490383148,0.5684484839439392,0.0,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.99,BATTERY
0.34760868549346924,0.14637306332588196,0.5946902632713318,0.01910112425684929,0.4961685836315155,0.38324177265167236,0.0,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.999,BATTERY
0.35152173042297363,0.19430051743984222,0.5619469285011292,0.006741573102772236,0.43103447556495667,0.5164835453033447,0.0,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.995,BATTERY
0.36239129304885864,0.2046632170677185,0.6265486478805542,0.007865168154239655,0.43869730830192566,0.4615384638309479,0.0,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.99,BATTERY
0.34869566559791565,0.02551640383899212,0.6666666865348816,0.043529409915208817,0.3036896884441376,0.6766623258590698,0.0,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.999,BATTERY
0.3571739196777344,0.053108807653188705,0.691150426864624,0.003370786551386118,0.4913793206214905,0.41895604133605957,0.0,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.995,BATTERY
0.35021740198135376,0.02551640383899212,0.7318224906921387,0.03294117748737335,0.3188268542289734,0.5867014527320862,0.0,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.99,BATTERY
0.32543477416038513,0.09306930750608444,0.47792208194732666,0.04897494241595268,0.6634241342544556,0.24466019868850708,0.0,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.999,BATTERY
0.3080434799194336,0.10233160853385925,0.32831859588623047,0.10112359374761581,0.5795019268989563,0.37362638115882874,0.0,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.995,BATTERY
0.3404347896575928,0.08019441366195679,0.5155807137489319,0.07764706015586853,0.44749289751052856,0.5410690903663635,0.0,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.99,BATTERY
0.32923075556755066,0.16009557247161865,0.42065727710723877,0.0486111119389534,0.4961538314819336,0.5143678188323975,0.0,,,,,16,True,0.001,0.001,0.9,Focal,True,0.999,BATTERY
0.3274725377559662,0.08786610513925552,0.47339946031570435,0.04522613063454628,0.39126017689704895,0.6896551847457886,0.0,,,,,16,True,0.001,0.001,0.9,Focal,True,0.995,BATTERY
0.32499998807907104,0.0291616041213274,0.4730878174304962,0.061176471412181854,0.44749289751052856,0.5801825523376465,0.0,,,,,16,True,0.001,0.001,0.9,Focal,True,0.99,BATTERY
0.3123913109302521,0.06196840852499008,0.3852691352367401,0.030588235706090927,0.4124881625175476,0.6727509498596191,0.0,,,,,16,True,0.001,0.05,0.9,Focal,True,0.999,BATTERY
0.3100000023841858,0.07533414661884308,0.34183192253112793,0.02705882303416729,0.4701986610889435,0.6284224390983582,0.0,,,,,16,True,0.001,0.05,0.9,Focal,True,0.995,BATTERY
0.33152174949645996,0.04617254063487053,0.4759206771850586,0.043529409915208817,0.4351939558982849,0.633637547492981,0.0,,,,,16,True,0.001,0.05,0.9,Focal,True,0.99,BATTERY
0.3628571331501007,0.14788097143173218,0.6710069179534912,0.05639614909887314,0.2437070906162262,0.7210031151771545,0.0,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.999,BATTERY
0.3650549352169037,0.13389120995998383,0.7285842895507812,0.01130653265863657,0.3983739912509918,0.48575711250305176,0.0,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.995,BATTERY
0.3656521737575531,0.22020725905895233,0.6159291863441467,0.002247191034257412,0.40613025426864624,0.5357142686843872,0.0,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.99,BATTERY
0.36347827315330505,0.22797927260398865,0.5920354127883911,0.008988764137029648,0.4118773937225342,0.5343406796455383,0.0,,,,,16,True,0.001,0.001,0.95,Focal,True,0.999,BATTERY
0.35692307353019714,0.12552301585674286,0.7303877472877502,0.02010050229728222,0.3739837408065796,0.46476760506629944,0.0,,,,,16,True,0.001,0.001,0.95,Focal,True,0.995,BATTERY
0.3621739149093628,0.17357513308525085,0.6238937973976135,0.012359550222754478,0.3888888955116272,0.5631868243217468,0.0,,,,,16,True,0.001,0.001,0.95,Focal,True,0.99,BATTERY
0.3582608699798584,0.10085054486989975,0.7809253931045532,0.0,0.3661305606365204,0.4576271176338196,0.0,,,,,16,True,0.001,0.05,0.95,Focal,True,0.999,BATTERY
0.35891303420066833,0.12176165729761124,0.6318584084510803,0.002247191034257412,0.5143678188323975,0.4175824224948883,0.0,,,,,16,True,0.001,0.05,0.95,Focal,True,0.995,BATTERY
0.3670329749584198,0.1171548143029213,0.7195671796798706,0.007537688594311476,0.3556910455226898,0.6056971549987793,0.0,,,,,16,True,0.001,0.05,0.95,Focal,True,0.99,BATTERY
0.3917391300201416,0.6324012875556946,0.35083332657814026,0.037809647619724274,0.3689655065536499,0.5048169493675232,0.0,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.999,BATTERY
0.37782609462738037,0.4950657784938812,0.44583332538604736,0.04432855173945427,0.3379310369491577,0.52601158618927,0.0,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.995,BATTERY
0.37913042306900024,0.5320723652839661,0.4116666615009308,0.04172099009156227,0.34022989869117737,0.5298651456832886,0.0,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.99,BATTERY
0.3804347813129425,0.53125,0.4050000011920929,0.05736636370420456,0.317241370677948,0.5741811394691467,0.0,,,,,16,True,0.001,0.001,0.99,Focal,True,0.999,BATTERY
0.37565216422080994,0.484375,0.4466666579246521,0.05606258288025856,0.37931033968925476,0.44315990805625916,0.0,,,,,16,True,0.001,0.001,0.99,Focal,True,0.995,BATTERY
0.38108694553375244,0.5370065569877625,0.4258333444595337,0.05345502123236656,0.3528735637664795,0.4643545150756836,0.0,,,,,16,True,0.001,0.001,0.99,Focal,True,0.99,BATTERY
0.3670329749584198,0.04101838916540146,0.767276406288147,0.05484693869948387,0.21174205839633942,0.6742424368858337,0.0,,,,,16,True,0.001,0.05,0.99,Focal,True,0.999,BATTERY
0.37032967805862427,0.11456859856843948,0.7479674816131592,0.02806122414767742,0.2714148163795471,0.6103895902633667,0.0,,,,,16,True,0.001,0.05,0.99,Focal,True,0.995,BATTERY
0.37450549006462097,0.06506364792585373,0.7713414430618286,0.049744896590709686,0.23772858083248138,0.6634199023246765,0.0,,,,,16,True,0.001,0.05,0.99,Focal,True,0.99,BATTERY
0.22131867706775665,0.08015266805887222,0.12486544996500015,0.10573248565196991,0.3329809606075287,0.44087135791778564,0.0357142873108387,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.999,BATTERY
0.21565216779708862,0.0902140662074089,0.13646288216114044,0.09007981419563293,0.32367148995399475,0.3933933973312378,0.008403361774981022,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.995,BATTERY
0.219560444355011,0.08396946638822556,0.1539289504289627,0.058598726987838745,0.24418604373931885,0.5280082821846008,0.02857142873108387,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.99,BATTERY
0.2297826111316681,0.07828810065984726,0.1911623477935791,0.18581907451152802,0.24839399755001068,0.5229358077049255,0.0,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.999,BATTERY
0.2239130437374115,0.12691131234169006,0.10807859897613525,0.052451539784669876,0.3062801957130432,0.4854854941368103,0.0,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.995,BATTERY
0.21739129722118378,0.048929665237665176,0.1462882161140442,0.1220068410038948,0.269565224647522,0.4434434473514557,0.042016807943582535,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.99,BATTERY
0.23608694970607758,0.02733813039958477,0.13010752201080322,0.18095238506793976,0.3185673952102661,0.4699169993400574,0.027272727340459824,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.999,BATTERY
0.22804348170757294,0.09938837587833405,0.0927947610616684,0.11972633749246597,0.23961353302001953,0.5405405163764954,0.05042016878724098,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.995,BATTERY
0.22369565069675446,0.07024793326854706,0.10699152201414108,0.17270530760288239,0.29207921028137207,0.4615384638309479,0.00699300691485405,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.99,BATTERY
0.2534782588481903,0.01834862306714058,0.13646288216114044,0.052451539784669876,0.3526569902896881,0.6186186075210571,0.0,,,,,16,True,0.0001,0.0005,0.95,Focal,True,0.999,BATTERY
0.24239130318164825,0.03305784985423088,0.06144067645072937,0.04106280207633972,0.4356435537338257,0.5890411138534546,0.0,,,,,16,True,0.0001,0.0005,0.95,Focal,True,0.995,BATTERY
0.24263736605644226,0.10559796541929245,0.07642626762390137,0.08280254900455475,0.31712472438812256,0.6058091521263123,0.0071428571827709675,,,,,16,True,0.0001,0.0005,0.95,Focal,True,0.99,BATTERY
0.235604390501976,0.05446293577551842,0.09201213717460632,0.12151898443698883,0.2339015156030655,0.646616518497467,0.0,,,,,16,True,0.0001,0.001,0.95,Focal,True,0.999,BATTERY
0.23304347693920135,0.04040404036641121,0.07854984700679779,0.1377091407775879,0.2801484167575836,0.5847457647323608,0.043478261679410934,,,,,16,True,0.0001,0.001,0.95,Focal,True,0.995,BATTERY
0.24673913419246674,0.04617604613304138,0.10876133292913437,0.08494208753108978,0.3135435879230499,0.625,0.008695651777088642,,,,,16,True,0.0001,0.001,0.95,Focal,True,0.99,BATTERY
0.24637362360954285,0.06997455656528473,0.13455328345298767,0.09426751732826233,0.30972516536712646,0.5954356789588928,0.0,,,,,16,True,0.0001,0.05,0.95,Focal,True,0.999,BATTERY
0.24717392027378082,0.03363914415240288,0.10152838379144669,0.03648802638053894,0.3971014618873596,0.5795795917510986,0.0,,,,,16,True,0.0001,0.05,0.95,Focal,True,0.995,BATTERY
0.24739129841327667,0.015290520153939724,0.10371179133653641,0.049030788242816925,0.29661837220191956,0.6836836934089661,0.0,,,,,16,True,0.0001,0.05,0.95,Focal,True,0.99,BATTERY
