Best Prec @1 Accy,Accuracy of Class 0,Accuracy of Class 1,Accuracy of Class 2,Accuracy of Class 3,Accuracy of Class 4,Accuracy of Class 5,Accuracy of Class 6,Accuracy of Class 7,Accuracy of Class 8,Accuracy of Class 9,batch_size,shuffle,learning_rate,reg,momentum,loss_type,save_best,beta,dataset
0.3916483521461487,0.256894052028656,0.525612473487854,0.18170426785945892,0.18621307611465454,0.8342245817184448,0.0,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,BATTERY
0.39739128947257996,0.21207430958747864,0.4105011820793152,0.17984694242477417,0.28068506717681885,0.8155774474143982,0.0,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,BATTERY
0.450549453496933,0.7557755708694458,0.20454545319080353,0.0,0.7110862135887146,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4560869634151459,0.6932797431945801,0.28885629773139954,0.0,0.6716216206550598,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.45195651054382324,0.7093624472618103,0.24046920239925385,0.02384105883538723,0.6729729771614075,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4498901069164276,0.7372937202453613,0.20000000298023224,0.0,0.7458006739616394,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4493478238582611,0.6634118556976318,0.29398825764656067,0.0,0.6905405521392822,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.45076924562454224,0.7471947073936462,0.19166666269302368,0.0,0.7458006739616394,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.45847827196121216,0.7599080801010132,0.21994134783744812,0.0,0.6567567586898804,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4621739089488983,0.7656519412994385,0.22507330775260925,0.0,0.6567567586898804,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4621739089488983,0.7782883644104004,0.20894427597522736,0.0,0.6567567586898804,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4615217447280884,0.7639287710189819,0.22507330775260925,0.0,0.6567567586898804,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.45911112427711487,0.7463335394859314,0.1879194676876068,0.0,0.7201309204101562,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.46195653080940247,0.7857553362846375,0.19721408188343048,0.0,0.6594594717025757,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.45847827196121216,0.7398046851158142,0.24340176582336426,0.00397351011633873,0.6567567586898804,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4571739137172699,0.7627800107002258,0.1832844614982605,0.018543045967817307,0.6905405521392822,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.45533332228660583,0.7322107553482056,0.18866518139839172,0.012729844078421593,0.7184942960739136,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4560000002384186,0.7061379551887512,0.2229679375886917,0.03677510470151901,0.6988543272018433,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4566666781902313,0.7153720855712891,0.21252796053886414,0.03677510470151901,0.6988543272018433,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.45577776432037354,0.7273221015930176,0.19313944876194,0.03677510470151901,0.6988543272018433,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4290109872817993,0.5805837512016296,0.30030959844589233,0.01670951209962368,0.7035398483276367,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4434782564640045,0.6860739588737488,0.2936137020587921,0.01845443993806839,0.6578947305679321,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.4134782552719116,0.6349331140518188,0.20638629794120789,0.08535178750753403,0.6417657136917114,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4395652115345001,0.7112509608268738,0.25778815150260925,0.008073817938566208,0.6621392369270325,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4423913061618805,0.6239181756973267,0.36370715498924255,0.0,0.6578947305679321,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.4384782612323761,0.6953068375587463,0.22973977029323578,0.029620852321386337,0.7017543911933899,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4472527503967285,0.724092423915863,0.2242424190044403,0.0,0.7189249992370605,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.44395604729652405,0.6798679828643799,0.26893940567970276,0.0,0.7110862135887146,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4545055031776428,0.7834983468055725,0.20075757801532745,0.0,0.6898096203804016,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4525274634361267,0.761056125164032,0.21212121844291687,0.0,0.7010078430175781,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4446153938770294,0.6996699571609497,0.2393939346075058,0.0,0.7245240807533264,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4493333399295807,0.6974470615386963,0.2214765101671219,0.0,0.7217676043510437,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4454347789287567,0.7530685663223267,0.25724905729293823,0.0,0.6432748436927795,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.44521740078926086,0.7465704083442688,0.22973977029323578,0.0,0.6871345043182373,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.44717392325401306,0.777617335319519,0.2044609636068344,0.0,0.6871345043182373,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4458695650100708,0.7747292518615723,0.22602230310440063,0.0,0.6569200754165649,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4447826147079468,0.7963898777961731,0.2014869898557663,0.0,0.6549707651138306,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.44804346561431885,0.7747292518615723,0.21040892601013184,0.0,0.6871345043182373,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.999,NARCOTICS
0.8450549244880676,0.9473415017127991,0.023255813866853714,0.7757575511932373,,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.995,NARCOTICS
0.8504347801208496,0.9826470017433167,0.0,0.6860465407371521,,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.99,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.999,NARCOTICS
0.8450549244880676,0.9473415017127991,0.023255813866853714,0.7757575511932373,,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.995,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.99,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.999,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.995,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.99,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.999,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.995,NARCOTICS
0.8635165095329285,0.967024564743042,0.05496828630566597,0.7272727489471436,,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.99,NARCOTICS
0.6492307782173157,0.7402317523956299,0.0,0.8313252925872803,,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.999,NARCOTICS
0.6492307782173157,0.7810044288635254,0.05743243172764778,0.839455783367157,,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.995,NARCOTICS
0.6482222080230713,0.7697885036468506,0.16370439529418945,0.8265765905380249,,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.99,NARCOTICS
0.6567032933235168,0.7745289206504822,0.05415162444114685,0.8720749020576477,,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.999,NARCOTICS
0.690666675567627,0.771563708782196,0.0,0.9029649496078491,,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.995,NARCOTICS
0.6797826290130615,0.7736337780952454,0.0,0.8139534592628479,,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.99,NARCOTICS
0.8595604300498962,0.967024564743042,0.0,0.7757575511932373,,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.999,NARCOTICS
0.8432967066764832,0.9473415017127991,0.0,0.7939394116401672,,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.995,NARCOTICS
0.8432608842849731,0.9712509512901306,0.0,0.75,,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.99,NARCOTICS
0.8432967066764832,0.9473415017127991,0.0,0.7939394116401672,,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.999,NARCOTICS
0.8489130139350891,0.9712509512901306,0.06525573134422302,0.6860465407371521,,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.995,NARCOTICS
0.8432608842849731,0.9712509512901306,0.0,0.75,,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.99,NARCOTICS
0.8500000238418579,0.9810929894447327,0.0,0.7093023061752319,,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.999,NARCOTICS
0.8432967066764832,0.9473415017127991,0.0,0.7939394116401672,,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.995,NARCOTICS
0.8468132019042969,0.9483640193939209,0.031712472438812256,0.7757575511932373,,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.99,NARCOTICS
0.8489130139350891,0.9712509512901306,0.06525573134422302,0.6860465407371521,,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.999,NARCOTICS
0.8432967066764832,0.9473415017127991,0.0,0.7939394116401672,,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.995,NARCOTICS
0.8461538553237915,0.9478527903556824,0.029598308727145195,0.7757575511932373,,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.99,NARCOTICS
0.6402222514152527,0.7921450138092041,0.11599625647068024,0.8141891956329346,,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.999,NARCOTICS
0.6397777795791626,0.7740181088447571,0.12160898000001907,0.8265765905380249,,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.995,NARCOTICS
0.6402222514152527,0.7854984998703003,0.09260991215705872,0.8344594836235046,,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.99,NARCOTICS
0.6523076891899109,0.7748538255691528,0.0,0.9095163941383362,,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.999,NARCOTICS
0.6588888764381409,0.7292709946632385,0.0018691589357331395,0.9245283007621765,,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,NARCOTICS
0.641777753829956,0.7842900156974792,0.09354536980390549,0.8389639854431152,,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,NARCOTICS
0.3936956524848938,0.0,0.05316092073917389,0.15117719769477844,0.6123595237731934,0.5748175382614136,0.5882353186607361,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.999,THEFT
0.40043479204177856,0.0,0.10833333432674408,0.13908205926418304,0.4692307710647583,0.579370379447937,0.5133333206176758,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.995,THEFT
0.394565224647522,0.02247191034257412,0.21041665971279144,0.280945748090744,0.46293705701828003,0.4634963274002075,0.5133333206176758,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.99,THEFT
0.40369564294815063,0.0,0.1770833283662796,0.13073714077472687,0.5545454621315002,0.4896182119846344,0.5133333206176758,,,,,4,True,0.001,0.001,0.9,Focal,True,0.999,THEFT
0.40521737933158875,0.056179776787757874,0.05833333358168602,0.25312933325767517,0.4587412476539612,0.5586068034172058,0.5133333206176758,,,,,4,True,0.001,0.001,0.9,Focal,True,0.995,THEFT
0.4060869514942169,0.0,0.13750000298023224,0.1668984740972519,0.5475524663925171,0.498995304107666,0.5133333206176758,,,,,4,True,0.001,0.001,0.9,Focal,True,0.99,THEFT
0.4247826039791107,0.0,0.06666667014360428,0.08205841481685638,0.5741258859634399,0.5947756171226501,0.5133333206176758,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.999,THEFT
0.4310869574546814,0.0,0.10208333283662796,0.1627260148525238,0.5643356442451477,0.5733422636985779,0.5133333206176758,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.995,THEFT
0.42652174830436707,0.0,0.10208333283662796,0.1668984740972519,0.5776223540306091,0.5445411801338196,0.5133333206176758,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.99,THEFT
0.43239131569862366,0.0,0.14374999701976776,0.13769124448299408,0.5657342672348022,0.5746818780899048,0.5133333206176758,,,,,4,True,0.001,0.001,0.95,Focal,True,0.999,THEFT
0.4236956536769867,0.0,0.14374999701976776,0.11404728889465332,0.6146852970123291,0.5123911499977112,0.5133333206176758,,,,,4,True,0.001,0.001,0.95,Focal,True,0.995,THEFT
0.428260862827301,0.0,0.09583333134651184,0.16968011856079102,0.5538461804389954,0.5733422636985779,0.5133333206176758,,,,,4,True,0.001,0.001,0.95,Focal,True,0.99,THEFT
0.43673911690711975,0.0,0.1979166716337204,0.0,0.6321678161621094,0.5733422636985779,0.5133333206176758,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.999,THEFT
0.4350000023841858,0.0,0.12291666865348816,0.1293463110923767,0.5867133140563965,0.5733422636985779,0.5133333206176758,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.995,THEFT
0.43673911690711975,0.0,0.057692307978868484,0.03267045319080353,0.6848528385162354,0.5623735785484314,0.5600000023841858,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.99,THEFT
0.4350000023841858,0.0,0.19615384936332703,0.06676136702299118,0.6101938486099243,0.5623735785484314,0.5600000023841858,,,,,4,True,0.001,0.001,0.99,Focal,True,0.999,THEFT
0.44217389822006226,0.0,0.1538461595773697,0.03267045319080353,0.6109117269515991,0.6149696707725525,0.5600000023841858,,,,,4,True,0.001,0.001,0.99,Focal,True,0.995,THEFT
0.43434783816337585,0.0,0.19230769574642181,0.03267045319080353,0.6267049312591553,0.5623735785484314,0.5600000023841858,,,,,4,True,0.001,0.001,0.99,Focal,True,0.99,THEFT
